State,County,Total Cases,New Cases,Total Deaths,New Deaths,Date,Latitude,Longitude
Indiana,Warrick,2423,26,67,0,2020-11-07,38.08922676,-87.2716085
Indiana,Washington,471,9,4,0,2020-11-07,38.60219804,-86.1049363
Indiana,Wayne,1976,37,41,2,2020-11-07,39.8633444,-85.01044989
Indiana,Wells,677,34,15,0,2020-11-07,40.72934187,-85.22132966
Indiana,White,789,22,17,0,2020-11-07,40.74911165,-86.86492015
Indiana,Whitley,716,24,6,0,2020-11-07,41.13863784,-85.50791236
Iowa,Adair,266,5,3,0,2020-11-07,41.33075609,-94.47105874
Iowa,Adams,96,3,1,0,2020-11-07,41.02903567,-94.69932645
Iowa,Allamakee,487,7,9,0,2020-11-07,43.28383218,-91.37860922
Iowa,Appanoose,377,16,3,0,2020-11-07,40.74324454,-92.86865906
Iowa,Audubon,225,5,1,0,2020-11-07,41.6844628,-94.90581859
Iowa,Benton,928,43,6,0,2020-11-07,42.08011739,-92.06463573
Iowa,Black Hawk,7428,192,108,1,2020-11-07,42.4704581,-92.30524729
Iowa,Boone,895,18,10,0,2020-11-07,42.03657094,-93.9313999
Iowa,Bremer,1040,46,11,1,2020-11-07,42.77461496,-92.31795937
Iowa,Buchanan,672,30,5,0,2020-11-07,42.4709188,-91.83510825
Iowa,Buena Vista,2494,40,13,0,2020-11-07,42.73545875,-95.15100162
Iowa,Butler,548,17,3,0,2020-11-07,42.73172833,-92.79015971
Iowa,Calhoun,631,163,5,0,2020-11-07,42.38521079,-94.64046046
Iowa,Carroll,1433,34,14,1,2020-11-07,42.03617207,-94.86032705
Iowa,Cass,570,10,10,0,2020-11-07,41.33149454,-94.92792482
Iowa,Cedar,640,14,9,1,2020-11-07,41.77233777,-91.13246684
Iowa,Cerro Gordo,1985,99,30,1,2020-11-07,43.08177563,-93.2612239
Iowa,Cherokee,513,7,3,0,2020-11-07,42.73538914,-95.62389402
Iowa,Chickasaw,460,13,1,0,2020-11-07,43.06001295,-92.31773347
Iowa,Clarke,393,4,3,0,2020-11-07,41.02868181,-93.78499767
Iowa,Clay,697,18,4,0,2020-11-07,43.08247182,-95.15096481
Iowa,Clayton,667,8,4,0,2020-11-07,42.84443388,-91.34133693
Iowa,Clinton,1917,72,30,0,2020-11-07,41.89981633,-90.53275096
Iowa,Crawford,1492,8,15,0,2020-11-07,42.03718237,-95.3819718
Iowa,Dallas,4294,144,51,0,2020-11-07,41.68560356,-94.04127625
Iowa,Davis,255,11,4,0,2020-11-07,40.74773536,-92.41005468
Iowa,Decatur,218,6,0,0,2020-11-07,40.73742757,-93.78645949
Iowa,Delaware,1000,25,16,0,2020-11-07,42.47104597,-91.3664492
Iowa,Des Moines,1943,52,13,0,2020-11-07,40.92012606,-91.18326592
Iowa,Dickinson,936,20,9,0,2020-11-07,43.37787725,-95.1510206
Iowa,Dubuque,6649,192,69,2,2020-11-07,42.46815349,-90.88181925
Iowa,Emmet,511,13,21,0,2020-11-07,43.37782951,-94.67858943
Iowa,Fayette,560,16,6,0,2020-11-07,42.86271799,-91.8441231
Iowa,Floyd,560,10,11,0,2020-11-07,43.06000529999999,-92.78940097
Iowa,Franklin,465,15,19,0,2020-11-07,42.73270384,-93.26256925
Iowa,Fremont,249,6,2,0,2020-11-07,40.74542720000001,-95.60129045
Iowa,Greene,262,10,0,0,2020-11-07,42.03614551,-94.39658081
Iowa,Grundy,463,19,6,0,2020-11-07,42.40183723,-92.78829551
Iowa,Guthrie,500,11,15,0,2020-11-07,41.68378965,-94.50111014
Iowa,Hamilton,572,20,6,0,2020-11-07,42.38382428,-93.70197703
Iowa,Hancock,525,28,6,0,2020-11-07,43.08178477,-93.73454884
Iowa,Hardin,668,28,8,1,2020-11-07,42.38353877,-93.23654611
Iowa,Harrison,803,6,21,0,2020-11-07,41.68330137,-95.81558439
Iowa,Henry,1297,34,6,0,2020-11-07,40.98767962,-91.54436349
Iowa,Howard,324,3,9,0,2020-11-07,43.35671042,-92.31702714
Iowa,Humboldt,458,11,3,0,2020-11-07,42.7764426,-94.20722537
Iowa,Ida,306,11,3,0,2020-11-07,42.38696136,-95.51355387
Iowa,Iowa,582,24,11,0,2020-11-07,41.68630265,-92.0643373
Iowa,Jackson,961,46,5,0,2020-11-07,42.17178824,-90.57354837
Iowa,Jasper,1511,48,34,0,2020-11-07,41.68576082,-93.05567785
Iowa,Jefferson,346,10,1,0,2020-11-07,41.03192394,-91.94849466
Iowa,Johnson,6868,148,33,0,2020-11-07,41.67169354,-91.58754744
Iowa,Jones,1311,49,4,0,2020-11-07,42.12118609,-91.13139641
Iowa,Keokuk,291,20,1,0,2020-11-07,41.33649833,-92.1785067
Iowa,Kossuth,599,27,1,0,2020-11-07,43.20405458,-94.20691791
Iowa,Lee,1282,45,14,1,2020-11-07,40.64181461,-91.48183025
Iowa,Linn,8375,361,140,1,2020-11-07,42.07923082,-91.59809485
Iowa,Louisa,617,6,15,0,2020-11-07,41.21842119,-91.26102611
Iowa,Lucas,245,3,6,0,2020-11-07,41.02958964,-93.32780803
Iowa,Lyon,634,7,8,0,2020-11-07,43.38107862,-96.20926845
Iowa,Madison,446,12,4,0,2020-11-07,41.33081904,-94.01554631
Iowa,Mahaska,898,29,25,0,2020-11-07,41.33521503,-92.64083907
Iowa,Marion,1331,39,13,0,2020-11-07,41.33445101,-93.09934783
Iowa,Marshall,2533,60,37,0,2020-11-07,42.03586837,-92.9990819
Iowa,Mills,587,31,3,0,2020-11-07,41.03299766,-95.61920963
Iowa,Mitchell,412,15,2,0,2020-11-07,43.35638371,-92.78887719
Iowa,Monona,291,4,2,0,2020-11-07,42.05220391,-95.95743843
Iowa,Monroe,313,9,12,0,2020-11-07,41.02988815,-92.8690667
Iowa,Montgomery,261,15,7,0,2020-11-07,41.03018714,-95.15642896
Iowa,Muscatine,1810,34,60,1,2020-11-07,41.48370744,-91.1121697
Iowa,O'Brien,937,29,18,0,2020-11-07,43.08310673,-95.62474482
Iowa,Osceola,350,8,0,0,2020-11-07,43.37824276,-95.62422844
Iowa,Page,652,50,1,1,2020-11-07,40.7393172,-95.1497813
Iowa,Palo Alto,400,9,2,0,2020-11-07,43.08193849,-94.67824621
Iowa,Plymouth,2059,48,34,1,2020-11-07,42.737633,-96.21366621
Iowa,Pocahontas,337,16,2,0,2020-11-07,42.73420133,-94.67862564
Iowa,Polk,22879,520,297,0,2020-11-07,41.68679484,-93.57767461
Iowa,Pottawattamie,3989,114,49,1,2020-11-07,41.33640314,-95.53907776
Iowa,Poweshiek,621,23,11,0,2020-11-07,41.68625425,-92.53155731
Iowa,Ringgold,122,4,2,0,2020-11-07,40.73518949,-94.24368535
Iowa,Sac,512,14,5,0,2020-11-07,42.38624071,-95.10547892
Iowa,Scott,6258,215,51,0,2020-11-07,41.63935978,-90.61959493
Iowa,Shelby,491,11,2,0,2020-11-07,41.6850066,-95.31015553
Iowa,Sioux,2870,34,20,0,2020-11-07,43.08221074,-96.1767568
Iowa,Story,4753,95,18,0,2020-11-07,42.03621213,-93.46499005
Iowa,Tama,1153,26,38,0,2020-11-07,42.07991767,-92.53266945
Iowa,Taylor,312,8,2,0,2020-11-07,40.73710579,-94.69778563
Iowa,Union,349,15,6,0,2020-11-07,41.0277278,-94.24234847
Iowa,Van Buren,234,4,2,0,2020-11-07,40.75326764,-91.95017958
Iowa,Wapello,1822,41,64,0,2020-11-07,41.03064984,-92.40954728
Iowa,Warren,1637,62,9,0,2020-11-07,41.33559454,-93.56007641
Iowa,Washington,848,22,12,0,2020-11-07,41.33577126,-91.71725711
Iowa,Wayne,220,3,4,0,2020-11-07,40.73969028,-93.32752197
Iowa,Webster,2379,79,18,0,2020-11-07,42.42853483,-94.17987389
Iowa,Winnebago,613,17,20,0,2020-11-07,43.37751174,-93.73407298
Iowa,Winneshiek,613,19,9,0,2020-11-07,43.29094334,-91.84422722
Iowa,Woodbury,8287,106,102,0,2020-11-07,42.38979414,-96.0459439
Iowa,Worth,204,10,0,0,2020-11-07,43.37750768,-93.26087602
Iowa,Wright,907,23,1,0,2020-11-07,42.73305373,-93.73515113
Kansas,Allen,175,0,1,0,2020-11-07,37.88582951,-95.30030847
Kansas,Anderson,263,0,0,0,2020-11-07,38.21413251,-95.29272815
Kansas,Atchison,620,0,7,0,2020-11-07,39.53185661,-95.30870026
Kansas,Barber,104,0,0,0,2020-11-07,37.2288586,-98.68460053
Kansas,Barton,934,0,7,0,2020-11-07,38.47889676,-98.75636726
Kansas,Bourbon,337,0,3,0,2020-11-07,37.85508555,-94.84865997
Kansas,Brown,326,0,6,0,2020-11-07,39.82652589,-95.56421698
Kansas,Butler,1188,0,3,0,2020-11-07,37.78134351,-96.83878537
Kansas,Chase,118,0,3,0,2020-11-07,38.30292938,-96.59563862
Kansas,Chautauqua,24,0,0,0,2020-11-07,37.14994405,-96.2454192
Kansas,Cherokee,815,43,7,0,2020-11-07,37.16928494,-94.8462897
Kansas,Cheyenne,134,0,6,0,2020-11-07,39.78580976,-101.7318201
Kansas,Clark,77,0,4,0,2020-11-07,37.23577007,-99.81883015
Kansas,Clay,173,0,3,0,2020-11-07,39.34948772,-97.16518128
Kansas,Cloud,270,0,1,0,2020-11-07,39.48028352,-97.64925343
Kansas,Coffey,198,0,9,0,2020-11-07,38.2365018,-95.73379515
Kansas,Comanche,23,0,0,0,2020-11-07,37.19114520000001,-99.27113247
Kansas,Cowley,711,0,10,0,2020-11-07,37.23781842,-96.83776647
Kansas,Crawford,1608,0,14,0,2020-11-07,37.50675523,-94.85245778
Kansas,Decatur,154,0,1,0,2020-11-07,39.78468441,-100.4594081
Kansas,Dickinson,447,0,5,0,2020-11-07,38.86600962,-97.15532383
Kansas,Doniphan,227,0,1,0,2020-11-07,39.79067154,-95.14056866
Kansas,Douglas,3278,0,19,0,2020-11-07,38.88503636,-95.2925121
Kansas,Edwards,98,0,0,0,2020-11-07,37.88735543,-99.31263309
Kansas,Elk,20,0,0,0,2020-11-07,37.45338105,-96.24369667
Kansas,Ellis,1586,0,18,0,2020-11-07,38.91458712,-99.31751551
Kansas,Ellsworth,444,0,3,0,2020-11-07,38.69677695,-98.20462799
Kansas,Finney,3485,0,20,0,2020-11-07,38.04340344,-100.7381938
Kansas,Ford,3886,0,13,0,2020-11-07,37.69200114,-99.88825298
Kansas,Franklin,677,0,5,0,2020-11-07,38.56443815,-95.28644341
Kansas,Geary,439,0,4,0,2020-11-07,38.99871131,-96.7577178
Kansas,Gove,220,0,19,0,2020-11-07,38.91588178,-100.4829321
Kansas,Graham,70,0,1,0,2020-11-07,39.34987223,-99.88332493
Kansas,Grant,531,19,8,0,2020-11-07,37.56227336,-101.3079758
Kansas,Gray,211,0,2,0,2020-11-07,37.73836671,-100.4369088
Kansas,Greeley,51,0,0,0,2020-11-07,38.4808095,-101.8061079
Kansas,Greenwood,142,0,0,0,2020-11-07,37.8774388,-96.23250453
Kansas,Hamilton,64,0,0,0,2020-11-07,37.99978709,-101.7921066
Kansas,Harper,191,0,3,0,2020-11-07,37.19175361,-98.07578384
Kansas,Harvey,784,0,8,0,2020-11-07,38.04293782,-97.42747573
Kansas,Haskell,184,0,1,0,2020-11-07,37.5620394,-100.8710738
Kansas,Hodgeman,83,0,0,0,2020-11-07,38.08780079,-99.89829881
Kansas,Jackson,404,26,4,0,2020-11-07,39.41673394,-95.79356799
Kansas,Jefferson,355,0,6,0,2020-11-07,39.2347941,-95.38289232
Kansas,Jewell,32,0,1,0,2020-11-07,39.78470589,-98.21820662
Kansas,Johnson,16717,302,233,4,2020-11-07,38.88548175,-94.82250877
Kansas,Kearny,173,0,6,0,2020-11-07,38.00017981,-101.321681
Kansas,Kingman,154,0,3,0,2020-11-07,37.55909527,-98.13638678
Kansas,Kiowa,69,0,0,0,2020-11-07,37.55848695,-99.2856537
Kansas,Labette,452,0,6,0,2020-11-07,37.19113093,-95.29849679
Kansas,Lane,40,0,0,0,2020-11-07,38.48119447,-100.4660754
Kansas,Leavenworth,2749,0,21,0,2020-11-07,39.20183497,-95.03620809
Kansas,Lincoln,23,0,1,0,2020-11-07,39.04549684,-98.20756994
Kansas,Linn,145,0,1,0,2020-11-07,38.21267844,-94.84254089
Kansas,Logan,142,0,0,0,2020-11-07,38.91735806,-101.148475
Kansas,Lyon,1542,0,41,0,2020-11-07,38.45576156,-96.15275715
Kansas,McPherson,674,77,8,0,2020-11-07,38.39184858,-97.64769869
Kansas,Marion,183,0,1,0,2020-11-07,38.35855394,-97.0985251
Kansas,Marshall,113,0,0,0,2020-11-07,39.78359669,-96.52278974
Kansas,Meade,154,0,1,0,2020-11-07,37.23859987,-100.364831
Kansas,Miami,605,0,2,0,2020-11-07,38.56383358,-94.83832189
Kansas,Mitchell,70,0,0,0,2020-11-07,39.39331582,-98.20906732
Kansas,Montgomery,706,0,6,0,2020-11-07,37.19236568,-95.74329258
Kansas,Morris,85,0,0,0,2020-11-07,38.68827511,-96.65128437
Kansas,Morton,56,0,2,0,2020-11-07,37.19141121,-101.79925190000002
Kansas,Nemaha,418,0,4,0,2020-11-07,39.78345387,-96.01392079
Kansas,Neosho,349,0,0,0,2020-11-07,37.55862897,-95.30670046
Kansas,Ness,167,0,9,0,2020-11-07,38.47974157,-99.91547333
Kansas,Norton,934,0,20,0,2020-11-07,39.78443827,-99.90286639
Kansas,Osage,194,0,5,0,2020-11-07,38.65235984,-95.72707998
Kansas,Osborne,26,0,0,0,2020-11-07,39.3503437,-98.76753828
Kansas,Ottawa,128,0,0,0,2020-11-07,39.13237408,-97.65020313
Kansas,Pawnee,440,0,1,0,2020-11-07,38.18108732,-99.23692334
Kansas,Phillips,256,0,9,0,2020-11-07,39.78465501,-99.34668865
Kansas,Pottawatomie,429,0,0,0,2020-11-07,39.37925655,-96.34564657
Kansas,Pratt,285,0,0,0,2020-11-07,37.64780729,-98.73922153
Kansas,Rawlins,129,0,0,0,2020-11-07,39.78525843,-101.0761617
Kansas,Reno,2834,116,19,0,2020-11-07,37.95230263,-98.08607292
Kansas,Republic,111,0,1,0,2020-11-07,39.82799632,-97.65036709
Kansas,Rice,177,0,1,0,2020-11-07,38.34616184,-98.19992118
Kansas,Riley,2409,0,12,0,2020-11-07,39.28935726,-96.73420026
Kansas,Rooks,193,0,7,0,2020-11-07,39.35022773,-99.32484567
Kansas,Rush,98,0,0,0,2020-11-07,38.52275276,-99.30863983
Kansas,Russell,268,25,6,1,2020-11-07,38.91462787,-98.76254297
Kansas,Saline,1352,0,16,0,2020-11-07,38.78369175,-97.65185177
Kansas,Scott,231,8,1,0,2020-11-07,38.48222076,-100.9066539
Kansas,Sedgwick,14328,406,137,0,2020-11-07,37.6842718,-97.4608198
Kansas,Seward,2341,0,13,0,2020-11-07,37.19324632,-100.8507201
Kansas,Shawnee,4252,0,89,0,2020-11-07,39.04100763,-95.7557264
Kansas,Sheridan,208,0,0,0,2020-11-07,39.35018161,-100.4418259
Kansas,Sherman,276,0,6,0,2020-11-07,39.35147699,-101.7197624
Kansas,Smith,45,0,0,0,2020-11-07,39.78516566,-98.78566062
Kansas,Stafford,114,0,1,0,2020-11-07,38.03100851,-98.71762001
Kansas,Stanton,54,0,2,0,2020-11-07,37.56304714,-101.7843534
Kansas,Stevens,282,0,1,0,2020-11-07,37.1923008,-101.3118967
Kansas,Sumner,384,0,4,0,2020-11-07,37.23682549,-97.47721621
Kansas,Thomas,455,0,2,0,2020-11-07,39.35107575,-101.0553705
Kansas,Trego,128,0,3,0,2020-11-07,38.91467218,-99.87284448
Kansas,Wabaunsee,114,0,1,0,2020-11-07,38.95471985,-96.20350509
Kansas,Wallace,89,0,0,0,2020-11-07,38.91686134,-101.7638876
Kansas,Washington,86,0,0,0,2020-11-07,39.78420784,-97.0875323
Kansas,Wichita,51,0,0,0,2020-11-07,38.48178252,-101.3471509
Kansas,Wilson,149,0,4,0,2020-11-07,37.55937174,-95.74323255
Kansas,Woodson,42,0,0,0,2020-11-07,37.8865336,-95.74006277
Kansas,Wyandotte,8876,62,166,0,2020-11-07,39.11727348,-94.76378225
Kentucky,Adair,539,7,22,0,2020-11-07,37.10459774,-85.28129668
Kentucky,Allen,597,8,11,0,2020-11-07,36.75197631,-86.19457544
Kentucky,Anderson,312,14,1,0,2020-11-07,38.00671029,-84.99171713
Kentucky,Ballard,103,5,1,0,2020-11-07,37.05842757,-88.99427697
Kentucky,Barren,1500,25,15,2,2020-11-07,36.96469836,-85.93338945
Kentucky,Bath,162,8,1,0,2020-11-07,38.14735938,-83.74588932
Kentucky,Bell,889,13,17,0,2020-11-07,36.73355174,-83.67766671
Kentucky,Boone,2641,56,25,0,2020-11-07,38.97065142,-84.72615357
Kentucky,Bourbon,372,11,1,0,2020-11-07,38.2054607,-84.21827874
Kentucky,Boyd,865,27,23,0,2020-11-07,38.36176608,-82.68652187
Kentucky,Boyle,543,12,0,0,2020-11-07,37.62680923,-84.8633779
Kentucky,Bracken,82,2,1,0,2020-11-07,38.69158994,-84.08532444
Kentucky,Breathitt,186,5,2,1,2020-11-07,37.52333168,-83.31959161
Kentucky,Breckinridge,294,10,3,0,2020-11-07,37.77377239,-86.42885017
Kentucky,Bullitt,1863,33,16,0,2020-11-07,37.97162523,-85.68955617
Kentucky,Butler,464,7,16,0,2020-11-07,37.20946153,-86.68748787
Kentucky,Caldwell,370,11,0,0,2020-11-07,37.14749129,-87.86948214
Kentucky,Calloway,1162,25,10,0,2020-11-07,36.62093411,-88.2731593
Kentucky,Campbell,1700,63,16,0,2020-11-07,38.94384345,-84.37875208
Kentucky,Carlisle,127,2,1,0,2020-11-07,36.85372876,-88.96692220000001
Kentucky,Carroll,249,7,6,0,2020-11-07,38.66599534,-85.12601074
Kentucky,Carter,430,6,4,0,2020-11-07,38.31690743,-83.05092385
Kentucky,Casey,343,2,16,0,2020-11-07,37.32533118,-84.92726209
Kentucky,Christian,2190,45,31,0,2020-11-07,36.89267803,-87.49055367
Kentucky,Clark,625,18,12,0,2020-11-07,37.9689263,-84.14615986
Kentucky,Clay,702,12,6,0,2020-11-07,37.16451126,-83.712575
Kentucky,Clinton,268,3,3,0,2020-11-07,36.72581156,-85.13377529
Kentucky,Crittenden,184,3,1,0,2020-11-07,37.35839237,-88.08826090000002
Kentucky,Cumberland,161,1,0,0,2020-11-07,36.78926125,-85.39050034
Kentucky,Daviess,2320,46,34,1,2020-11-07,37.73028906,-87.09019479999998
Kentucky,Edmonson,210,4,12,0,2020-11-07,37.21218923,-86.23955613
Kentucky,Elliott,385,23,0,0,2020-11-07,38.11624059,-83.09771563
Kentucky,Estill,327,1,0,0,2020-11-07,37.69241417,-83.95956369
Kentucky,Fayette,12292,213,94,0,2020-11-07,38.0368225,-84.45576892
Kentucky,Fleming,225,4,0,0,2020-11-07,38.36758311,-83.69657514
Kentucky,Floyd,639,34,4,0,2020-11-07,37.56213922,-82.74750924
Kentucky,Franklin,981,17,14,0,2020-11-07,38.2379395,-84.87962551
Kentucky,Fulton,244,0,3,0,2020-11-07,36.55238827,-89.20140068
Kentucky,Gallatin,141,4,8,0,2020-11-07,38.75398691,-84.8558382
Kentucky,Garrard,381,0,4,0,2020-11-07,37.6388668,-84.53289319
Kentucky,Grant,346,13,6,0,2020-11-07,38.64962758,-84.62415957
Kentucky,Graves,1067,25,31,1,2020-11-07,36.72292505,-88.65143315
Kentucky,Grayson,633,10,18,2,2020-11-07,37.46231118,-86.34248968
Kentucky,Green,365,3,8,0,2020-11-07,37.26484328,-85.5540745
Kentucky,Greenup,768,14,12,0,2020-11-07,38.54332505,-82.9215658
Kentucky,Hancock,184,2,5,0,2020-11-07,37.83766422,-86.78280584
Kentucky,Hardin,2635,66,17,0,2020-11-07,37.6976111,-85.96319251
Kentucky,Harlan,680,9,14,0,2020-11-07,36.85699301,-83.21899516
Kentucky,Harrison,308,7,1,0,2020-11-07,38.44188174,-84.32869741
Kentucky,Hart,566,13,1,0,2020-11-07,37.29943898,-85.88461055
Kentucky,Henderson,1529,29,29,0,2020-11-07,37.79344553,-87.57392021
Kentucky,Henry,346,8,2,0,2020-11-07,38.44942688,-85.11587507
Kentucky,Hickman,130,1,1,0,2020-11-07,36.67948079999999,-88.97875928
Kentucky,Hopkins,1271,59,43,0,2020-11-07,37.30939025,-87.54670406
Kentucky,Jackson,539,3,17,0,2020-11-07,37.41866422,-83.99825483
Kentucky,Jefferson,25967,317,391,4,2020-11-07,38.18664655,-85.65931031
Kentucky,Jessamine,1153,25,18,1,2020-11-07,37.87119786,-84.58252003
Kentucky,Johnson,471,8,2,0,2020-11-07,37.85106355,-82.8264322
Kentucky,Kenton,3412,62,51,0,2020-11-07,38.93950319,-84.53241199
Kentucky,Knott,409,10,8,1,2020-11-07,37.35388197,-82.94981134
Kentucky,Knox,989,10,10,0,2020-11-07,36.89225732,-83.85403396
Kentucky,Larue,358,2,1,0,2020-11-07,37.54567114,-85.70138352
Kentucky,Laurel,1800,37,11,0,2020-11-07,37.10975748,-84.11321779
Kentucky,Lawrence,192,4,0,0,2020-11-07,38.07136018,-82.72882223
Kentucky,Lee,204,7,9,2,2020-11-07,37.59645942,-83.71513901
Kentucky,Leslie,159,2,1,0,2020-11-07,37.09246661,-83.37999606
Kentucky,Letcher,351,4,2,0,2020-11-07,37.12306748,-82.85346474
Kentucky,Lewis,379,13,17,0,2020-11-07,38.53184419,-83.37735618
Kentucky,Lincoln,399,2,19,0,2020-11-07,37.45475628,-84.6565327
Kentucky,Livingston,168,6,2,1,2020-11-07,37.21137452,-88.34797529
Kentucky,Logan,887,9,31,0,2020-11-07,36.85949479,-86.877635
Kentucky,Lyon,133,3,5,0,2020-11-07,37.02080035,-88.07886257
Kentucky,McCracken,1516,45,12,0,2020-11-07,37.05350953,-88.70445755
Kentucky,McCreary,287,1,1,0,2020-11-07,36.73874143,-84.48102924
Kentucky,McLean,251,8,6,0,2020-11-07,37.5301951,-87.26803443
Kentucky,Madison,2627,41,14,0,2020-11-07,37.71659336,-84.27220275
Kentucky,Magoffin,257,13,0,0,2020-11-07,37.70820545,-83.0657714
Kentucky,Marion,603,11,10,0,2020-11-07,37.55218078,-85.26898542
Kentucky,Marshall,600,7,8,0,2020-11-07,36.88007070000001,-88.32803576
Kentucky,Martin,267,10,5,0,2020-11-07,37.79990579,-82.51247478
Kentucky,Mason,220,1,2,0,2020-11-07,38.59471935,-83.82151043
Kentucky,Meade,467,4,4,0,2020-11-07,37.96163597,-86.21028219
Kentucky,Menifee,104,1,1,0,2020-11-07,37.94090733,-83.59985712
Kentucky,Mercer,439,8,6,0,2020-11-07,37.81474237,-84.87488475
Kentucky,Metcalfe,258,13,2,0,2020-11-07,36.99459295,-85.63123699
Kentucky,Monroe,452,18,5,0,2020-11-07,36.71225341,-85.71596443
Kentucky,Montgomery,666,11,7,0,2020-11-07,38.03253032,-83.9145241
Kentucky,Morgan,173,4,0,0,2020-11-07,37.92465657,-83.25558245
Kentucky,Muhlenberg,1034,4,18,0,2020-11-07,37.21425819,-87.14632053
Kentucky,Nelson,1289,34,4,0,2020-11-07,37.80335779,-85.4657193
Kentucky,Nicholas,129,0,3,0,2020-11-07,38.33342292,-84.01889177
Kentucky,Ohio,664,4,11,0,2020-11-07,37.47751843,-86.85368087
Kentucky,Oldham,1634,29,26,0,2020-11-07,38.39791089,-85.448222
Kentucky,Owen,137,6,3,0,2020-11-07,38.51679143,-84.82404619
Kentucky,Owsley,109,0,1,0,2020-11-07,37.42823949,-83.68811419
Kentucky,Pendleton,164,10,0,0,2020-11-07,38.69607718,-84.35599463
Kentucky,Perry,652,20,9,0,2020-11-07,37.25023553,-83.22922731
Kentucky,Pike,1168,26,5,0,2020-11-07,37.47088263,-82.39487445
Kentucky,Powell,208,11,0,0,2020-11-07,37.83218794,-83.82553961
Kentucky,Pulaski,1076,9,13,0,2020-11-07,37.10466131,-84.57629079
Kentucky,Robertson,48,2,1,0,2020-11-07,38.51923469,-84.05055616
Kentucky,Rockcastle,410,0,2,0,2020-11-07,37.36642393,-84.31176452
Kentucky,Rowan,460,10,2,0,2020-11-07,38.19484205,-83.42088935
Kentucky,Russell,420,5,7,0,2020-11-07,36.99308373,-85.06070117
Kentucky,Scott,1294,26,20,0,2020-11-07,38.29622293,-84.5816631
Kentucky,Shelby,1652,24,25,0,2020-11-07,38.21476019,-85.194223
Kentucky,Simpson,417,6,8,0,2020-11-07,36.74058474,-86.58047435
Kentucky,Spencer,389,7,1,0,2020-11-07,38.03223971,-85.32749335
Kentucky,Taylor,588,13,7,0,2020-11-07,37.3677562,-85.3329931
Kentucky,Todd,320,2,13,0,2020-11-07,36.8381152,-87.17878374
Kentucky,Trigg,277,1,0,0,2020-11-07,36.80767017,-87.87333656
Kentucky,Trimble,116,2,0,0,2020-11-07,38.61056487,-85.33775972
Kentucky,Union,548,2,6,0,2020-11-07,37.66166713,-87.94300009
Kentucky,Warren,5812,74,59,1,2020-11-07,36.99903045,-86.42672751
Kentucky,Washington,315,12,2,0,2020-11-07,37.75599461,-85.17407732
Kentucky,Wayne,335,6,2,0,2020-11-07,36.80310688,-84.8251971
Kentucky,Webster,387,5,5,0,2020-11-07,37.52168356,-87.67989953
Kentucky,Whitley,983,24,8,0,2020-11-07,36.75700531,-84.14541217
Kentucky,Wolfe,104,8,0,0,2020-11-07,37.73941626,-83.49303612
Kentucky,Woodford,469,8,0,0,2020-11-07,38.04178222,-84.7417556
Louisiana,Acadia,3330,0,106,0,2020-11-07,30.2950649,-92.41419698
Louisiana,Allen,1877,0,64,0,2020-11-07,30.65385745,-92.82442028
Louisiana,Ascension,4405,0,100,0,2020-11-07,30.20406249,-90.91328409999998
Louisiana,Assumption,828,0,24,0,2020-11-07,29.89946234,-91.06461642
Louisiana,Avoyelles,1788,0,63,0,2020-11-07,31.07796211,-92.00079449
Louisiana,Beauregard,1107,0,41,0,2020-11-07,30.64836518,-93.34173616
Louisiana,Bienville,642,0,35,0,2020-11-07,32.34569994,-93.05398492
Louisiana,Bossier,4572,0,125,0,2020-11-07,32.67932307,-93.60460152
Louisiana,Caddo,10679,0,406,0,2020-11-07,32.57991587,-93.88375652
Louisiana,Calcasieu,8643,0,231,0,2020-11-07,30.22931235,-93.35400434
Louisiana,Caldwell,400,0,3,0,2020-11-07,32.0902519,-92.11752148
Louisiana,Cameron,253,0,3,0,2020-11-07,29.87592238,-93.19310676
Louisiana,Catahoula,465,0,15,0,2020-11-07,31.66778967,-91.84526385
Louisiana,Claiborne,621,0,26,0,2020-11-07,32.82308512,-92.99526883
Louisiana,Concordia,637,0,16,0,2020-11-07,31.44817835,-91.63814433
Louisiana,De Soto,1071,0,35,0,2020-11-07,32.05457447,-93.74130302
Louisiana,East Baton Rouge,16626,0,461,0,2020-11-07,30.53842039,-91.09777565
Louisiana,East Carroll,597,0,6,0,2020-11-07,32.73926954,-91.23425694
Louisiana,East Feliciana,1813,0,79,0,2020-11-07,30.84425359,-91.04976723
Louisiana,Evangeline,1448,0,40,0,2020-11-07,30.72985248,-92.39915924
Louisiana,Franklin,1393,0,50,0,2020-11-07,32.13675181,-91.67589857
Louisiana,Grant,553,0,30,0,2020-11-07,31.59882456,-92.56124347
Louisiana,Iberia,3116,0,99,0,2020-11-07,29.86803617,-91.75871777
Louisiana,Iberville,1527,0,61,0,2020-11-07,30.25734305,-91.3499598
Louisiana,Jackson,903,0,24,0,2020-11-07,32.30251776,-92.55692092
Louisiana,Jefferson,19077,0,590,0,2020-11-07,29.74075478,-90.11115756
Louisiana,Jefferson Davis,1384,0,45,0,2020-11-07,30.26896765,-92.81210004
Louisiana,Lafayette,9671,0,140,0,2020-11-07,30.2049055,-92.06959876
Louisiana,Lafourche,3954,0,131,0,2020-11-07,29.52470226,-90.40976986
Louisiana,LaSalle,539,0,11,0,2020-11-07,31.67884782,-92.15907765
